assignee_name,fyear,patnum
"briggs & stratton power products group, llc",2002.0,1
"briggs & stratton power products group, llc",2003.0,1
"briggs & stratton power products group, llc",2005.0,1
briggs and statton corporation,2008.0,1
briggs and stratton corporation,1998.0,2
briggs and stratton corporation,1999.0,1
briggs and stratton corporation,2004.0,1
briggs and stratton corporation,2005.0,2
briggs and stratton corporation,2006.0,3
briggs and stratton corporation,2008.0,2
briggs and stratton corporation,2009.0,5
briggs and stratton corporation,2010.0,1
briggs and stratton corporation,2013.0,1
brille; maurice,1983.0,1
brister; charles,2008.0,1
"bristol associates, inc.",1969.0,1
bristow; joseph j.,1972.0,1
british aerospace public limited company,1983.0,1
british aerospace public limited company,1984.0,1
british gas plc,1994.0,1
british gas plc,1996.0,1
"british internal combustion engine research institute, ltd.",1988.0,1
british leyland (austin-morris) limited,1972.0,1
british leyland (austin-morris) limited,1973.0,1
british leyland (austin-morris) limited,1974.0,1
british leyland motor corporation limited,1971.0,1
british leyland truck & bus division ltd.,1971.0,1
british leyland uk limited,1974.0,2
british leyland uk limited,1976.0,2
british technology group limited,1991.0,1
british uralite limited,1975.0,1
british-american tobacco company limited,1991.0,1
broadsuper limited,1998.0,1
brooks automation,2000.0,1
broom and wade limited,1970.0,1
"brose fahrzeugteile gmbh & co. kommanditgesellschaft, wurzburg",2006.0,1
brother kogyo kabushiki kaisha,2004.0,1
brother kogyo kabushiki kaisha,2005.0,1
"brown, boveri & cie a. g.",1975.0,1
"brown, boveri & cie a.g.",1973.0,1
"brown, boveri & cie ag",1987.0,1
"brown, boveri & cie. a. g.",1973.0,1
"brown, boveri & cie. a.g.",1974.0,3
"brown, boveri & cie. a.g.",1975.0,1
"brown, boveri and cie a.g.",1974.0,1
"brown, jr.; robert a.",1988.0,1
brown; glenn l.,1975.0,1
brown; maurice lechmere,1983.0,1
brown; richard w.,1976.0,1
browne; bruce d.,2006.0,1
brp us inc.,2000.0,1
brp us inc.,2003.0,5
brp us inc.,2004.0,7
brp us inc.,2005.0,2
brp us inc.,2006.0,2
brp us inc.,2007.0,1
brp us inc.,2009.0,1
brp us inc.,2010.0,1
brp us inc.,2011.0,3
brp-powertrain gmbh & co kg,2005.0,1
brp-powertrain gmbh & co kg,2006.0,1
brp-powertrain gmbh & co kg,2007.0,4
brp-powertrain gmbh & co kg,2008.0,1
brp-powertrain gmbh & co. kg,2008.0,2
brp-powertrain gmbh & co. kg,2009.0,1
brp-powertrain gmbh & co. kg,2010.0,3
brp-powertrain gmbh & co. kg,2012.0,1
brp-powertrain gmbh & co. kg,2013.0,2
brp-powertrain gmbh & co. kg.,2009.0,1
brp-rotax gmbh & co. kg,2001.0,1
brp-rotax gmbh & co. kg,2002.0,2
brp-rotax gmbh & co. kg,2003.0,4
brp-rotax gmbh & co. kg,2004.0,5
brp-rotax gmbh & co. kg,2005.0,2
brp-rotax gmbh & co. kg,2006.0,3
brp-rotax gmbh & co. kg,2007.0,3
brqt corporation,1993.0,2
brqt corporation,1995.0,1
brunel university,2005.0,1
brunel university,2009.0,1
brunot; william turner,1971.0,1
brunswick corp.,1984.0,3
brunswick corp.,1985.0,3
brunswick corp.,1987.0,1
brunswick corp.,1988.0,1
brunswick corp.,1997.0,1
brunswick corporation,1968.0,2
brunswick corporation,1969.0,1
brunswick corporation,1971.0,3
brunswick corporation,1972.0,10
brunswick corporation,1973.0,5
brunswick corporation,1974.0,6
brunswick corporation,1975.0,7
brunswick corporation,1976.0,3
brunswick corporation,1977.0,5
brunswick corporation,1978.0,6
brunswick corporation,1979.0,7
brunswick corporation,1980.0,12
brunswick corporation,1981.0,11
brunswick corporation,1982.0,7
brunswick corporation,1983.0,6
brunswick corporation,1984.0,6
brunswick corporation,1985.0,4
brunswick corporation,1986.0,10
brunswick corporation,1987.0,22
brunswick corporation,1988.0,37
brunswick corporation,1989.0,18
brunswick corporation,1990.0,3
brunswick corporation,1991.0,11
brunswick corporation,1992.0,1
brunswick corporation,1993.0,8
brunswick corporation,1994.0,6
brunswick corporation,1995.0,8
brunswick corporation,1996.0,6
brunswick corporation,1997.0,20
brunswick corporation,1998.0,9
brunswick corporation,1999.0,12
brunswick corporation,2000.0,11
brunswick corporation,2001.0,17
brunswick corporation,2002.0,14
brunswick corporation,2003.0,12
brunswick corporation,2004.0,11
brunswick corporation,2005.0,10
brunswick corporation,2006.0,9
brunswick corporation,2007.0,8
brunswick corporation,2008.0,5
brunswick corporation,2009.0,5
brunswick corporation,2010.0,2
brunswick corporation,2011.0,3
brunswick corporation,2012.0,1
brunswick corporation,2013.0,3
"bryce d. jewett machine manufacturing company, inc.",1979.0,1
brye; c. m.,1969.0,1
brymen technology corporation,1997.0,1
bsst llc,2004.0,1
bsst llc,2008.0,1
btr plc a british company,1986.0,1
"btu international, inc.",2006.0,1
"buck diesel engines, inc.",2007.0,1
"buck supply co., inc.",2005.0,2
bucyrus mining equipment inc.,2011.0,1
budd canada inc.,1978.0,1
budd canada inc.,1982.0,3
budde; william a.,1989.0,1
buddy l corporation,1985.0,1
"buehner, trustee; joseph f.",1976.0,1
buell motorcycle company,2004.0,1
buell motorcycle company,2007.0,1
"buescher developments, llc",2012.0,1
buescher; alfred j.,1998.0,2
buescher; alfred j.,2000.0,2
buescher; alfred j.,2003.0,1
buescher; alfred j.,2005.0,1
bulger; george f.,2003.0,1
bulldog security alarm systems,1995.0,1
bundy corporation,1992.0,2
bundy corporation,1994.0,1
bureau of faculty research of western washington university,1981.0,1
"burgess .cndot. norton mfg. co., inc.",2010.0,1
burgess; f. travers,1976.0,1
burk; fred,2001.0,1
"burke mobility products, inc.",1999.0,1
"burke, inc.",1983.0,1
burnett; robert w.,1994.0,1
burnett; robert w.,1996.0,1
burnham corporation,1969.0,1
burnham; jerry,2003.0,1
burns; julie a.,1992.0,1
burnswick corporation,1989.0,1
burton-prateley; nancy,1999.0,1
burton; duane,1976.0,1
burton; hughes d.,1974.0,1
butamax advanced biofuels llc,2009.0,1
buten; alan morris,1977.0,1
byd co. ltd.,2007.0,3
byd co. ltd.,2008.0,3
byd co. ltd.,2009.0,1
byd company limited,2011.0,2
byd company limited,2012.0,1
bysveen; marie,2005.0,1
"bz products, inc.",2004.0,1
"c & a control systems, inc.",1991.0,1
"c & m technologies, inc.",1995.0,1
c i d e b,1999.0,1
c&d enterprises,1979.0,1
"c&l performance, inc.",2004.0,1
c. a. v. limited,1969.0,1
c. a. v. limited,1971.0,1
c. a. v. limited,1972.0,1
c. a. v. limited,1973.0,5
c. a. v. limited,1974.0,2
c. dugard limited,1970.0,1
c. r. f. societa consortile per azioni,2000.0,1
c.a.v. limited,1968.0,2
c.a.v. limited,1969.0,2
c.a.v. limited,1971.0,1
c.a.v. limited,1972.0,3
c.a.v. limited,1973.0,7
c.a.v. limited,1974.0,8
c.a.v. limited,1975.0,12
c.a.v. limited,1976.0,4
c.a.v. limited,1977.0,2
c.f.r. societa consortile per azioni,2001.0,2
"c.h. & i. technologies, inc.",1995.0,1
c.r.f societa consortio per azioni,2007.0,1
c.r.f. s.c.p.a.,1996.0,1
c.r.f. s.c.p.a.,1997.0,2
c.r.f. societa consortile per anzioni,2004.0,1
c.r.f. societa consortile per azion,1996.0,1
c.r.f. societa consortile per azioni,1995.0,1
c.r.f. societa consortile per azioni,1997.0,3
c.r.f. societa consortile per azioni,1998.0,6
c.r.f. societa consortile per azioni,1999.0,4
c.r.f. societa consortile per azioni,2000.0,5
c.r.f. societa consortile per azioni,2001.0,7
c.r.f. societa consortile per azioni,2002.0,17
c.r.f. societa consortile per azioni,2003.0,6
c.r.f. societa consortile per azioni,2004.0,10
c.r.f. societa consortile per azioni,2005.0,26
c.r.f. societa consortile per azioni,2006.0,5
c.r.f. societa consortile per azioni,2007.0,5
c.r.f. societa consortile per azioni,2008.0,8
c.r.f. societa consortile per azioni,2009.0,10
c.r.f. societa consortile per azioni,2010.0,2
c.r.f. societa consortile per azioni,2011.0,6
c.r.f. societa consortile per azioni,2012.0,1
c.r.f. societa consortile per azioni,2013.0,1
c.r.f. societa consortile per azoni,2003.0,1
c.r.f. societa consortile perazioni,2003.0,1
c.r.f. societa' consortile per azioni,1995.0,1
c.r.f. societa' consortile per azioni,1997.0,1
c.r.f. societa' consortile per azioni,1998.0,1
c.r.f. societa' consortile per azioni,2005.0,1
c.r.f. societa' consortile per azioni,2006.0,1
c.r.f. soitea consortile per azioni,1999.0,1
"cable manufacturing and assembly company, inc.",1988.0,1
"cable manufacturing and assembly company, inc.",1989.0,1
cabot corporation,1996.0,1
cabot corporation,2000.0,1
cadbury schweppes transport services ltd.,1981.0,1
"cadence design systems, inc.",2010.0,1
cagle corporation,1980.0,1
"cahs, inc.",1974.0,1
caldwell; michael v.,2010.0,1
california controls company,1978.0,1
california institute of technology,1973.0,3
california institute of technology,1975.0,1
california institute of technology,1976.0,1
calix ab,2006.0,1
callies performance products,1991.0,1
calsonic corporation,1993.0,1
calsonic corporation,1995.0,1
calsonic corporation,1996.0,1
calsonic corporation,1998.0,1
"calsonic international, inc.",1990.0,1
calsonic kansei corporation,1998.0,1
calsonic kansei corporation,2000.0,1
calsonic kansei corporation,2001.0,1
calsonic kansei corporation,2002.0,5
calsonic kansei corporation,2003.0,2
calsonic kansei corporation,2004.0,1
calsonic kansei corporation,2005.0,1
calsonic kansei corporation,2006.0,1
calsonic kansei corporation,2007.0,3
calsonic kansei corporation,2008.0,1
calsonic kansei corporation,2010.0,1
calspan corporation,1979.0,1
cam technologie s.p.a.,2002.0,1
cambridge consultants limited,2003.0,1
camcon ltd.,2005.0,1
cameron international corporation,2003.0,1
cameron international corporation,2006.0,2
cameron international corporation,2007.0,1
cameron international corporation,2009.0,2
cameron international corporation,2010.0,2
cameron international corporation,2011.0,2
cameron international corporation,2012.0,1
cameron international corporation,2013.0,1
campbell hausfeld,1999.0,1
camshaft machine company,1990.0,1
canada inc.,2000.0,1
canada inc.,2001.0,1
canada inc.,2012.0,1
canadian aging & rehabilitation product development corporation,1991.0,1
canadian fram limited,1978.0,1
canadian fram limited,1979.0,1
canadian fram limited,1982.0,1
canadian fram limited,1983.0,3
canadian fram limited,1984.0,2
canadian fram limited,1985.0,2
canadian fram ltd.,1978.0,1
canadian general electric company limited,1975.0,1
canadian general electric company limited,1977.0,1
canadian general electric company limited,1978.0,1
canadian hydrogen energy company,2005.0,1
canadian jesuit missions,1973.0,1
canadian marconi company,1972.0,1
canadian national railway company,1968.0,1
cannondale corporation,1999.0,1
canon kabushiki kaisha,2006.0,1
caoutchouc manufacture et plastiques,1991.0,1
caoutchouc manufacture et plastiques s.a.,1989.0,2
"capro, inc.",1998.0,1
capsonic group inc.,1992.0,1
capstone turbine corporation,1998.0,1
capstone turbine corporation,1999.0,1
capstone turbine corporation,2001.0,1
car-bo-tech inc.,1977.0,1
carbco technologies inc.,1991.0,1
carbumatic b.v.,1987.0,1
cargine engineering ab,2000.0,1
cargine engineering ab,2001.0,1
cargine engineering ab,2002.0,2
cargine engineering ab,2003.0,3
cargine engineering ab,2005.0,2
cargine engineering ab,2007.0,1
carl freudenberg kg,2001.0,1
carl freudenberg kg,2004.0,1
carl freudenberg kg,2009.0,1
carl freudenberg kg,2011.0,1
carl hurth maschinen- und zahnradfabrik gmbh & co.,1982.0,1
carl hurth maschinen- und zahnradfabrik gmbh & co.,1990.0,1
"carl hurth, maschinen- und zahnradfabrik",1974.0,1
carlson; grant b.,2006.0,1
carouthers; middleton m.,1980.0,1
carraro s. p. a.,1996.0,1
carraro s.p.a.,1990.0,1
carraro s.p.a.,1993.0,1
carraro s.p.a.,1994.0,1
carraro s.p.a.,1996.0,2
carrier corporation,1983.0,1
carrier corporation,1989.0,1
carrier corporation,1993.0,1
carrier corporation,1995.0,1
carrier corporation,1996.0,2
carrier corporation,1998.0,1
carrier corporation,2002.0,1
carter automotive company,1989.0,1
"carter automotive company, inc.",1989.0,1
"carter automotive company, inc.",1992.0,1
"carter automotive company, inc.",1993.0,1
"carter automotive company, inc.",1994.0,1
"carter, sr.; gary",2007.0,1
carter; charles m.,1971.0,1
carter; phillis j.,1984.0,1
casco products corporation,1985.0,1
casco products corporation,1986.0,2
casco products inc.,1985.0,1
case corporation,1995.0,1
case corporation,1997.0,1
case corporation,1998.0,2
case corporation,1999.0,2
case corporation,2001.0,1
"casebolt, jr.; james e.",1984.0,1
casebolt; barion,1984.0,1
casey; william j.,1975.0,2
"cashew consulting, inc.",1992.0,1
"casio computer co., ltd.",2003.0,1
castells; raul,1988.0,1
casterline; joseph e.,2003.0,1
"castle creations, inc.",2007.0,1
castrol limited,2007.0,1
cataler corporation,2002.0,1
"catalytic solutions, inc.",1990.0,1
"catalytica energy systems, inc.",2002.0,1
"catalytica energy systems, inc.",2003.0,1
catepillar inc.,2010.0,1
caterpillar,2001.0,1
caterpillar,2003.0,1
caterpillar,2012.0,1
caterpillar global mining llc,2010.0,1
caterpillar inc,1997.0,1
caterpillar inc,1999.0,1
caterpillar inc,2000.0,20
caterpillar inc,2001.0,57
caterpillar inc,2002.0,66
caterpillar inc,2003.0,29
caterpillar inc,2004.0,11
caterpillar inc,2005.0,16
caterpillar inc,2006.0,5
caterpillar inc,2007.0,7
caterpillar inc,2008.0,11
caterpillar inc.,1983.0,1
caterpillar inc.,1984.0,1
caterpillar inc.,1985.0,3
caterpillar inc.,1986.0,4
caterpillar inc.,1987.0,3
caterpillar inc.,1988.0,8
caterpillar inc.,1989.0,12
caterpillar inc.,1990.0,13
caterpillar inc.,1991.0,22
caterpillar inc.,1992.0,18
caterpillar inc.,1993.0,24
caterpillar inc.,1994.0,46
caterpillar inc.,1995.0,44
caterpillar inc.,1996.0,54
caterpillar inc.,1997.0,59
caterpillar inc.,1998.0,71
caterpillar inc.,1999.0,73
caterpillar inc.,2000.0,71
caterpillar inc.,2001.0,25
caterpillar inc.,2002.0,16
caterpillar inc.,2003.0,24
caterpillar inc.,2004.0,14
caterpillar inc.,2005.0,37
caterpillar inc.,2006.0,59
caterpillar inc.,2007.0,50
caterpillar inc.,2008.0,54
caterpillar inc.,2009.0,16
caterpillar inc.,2010.0,31
caterpillar inc.,2011.0,37
caterpillar inc.,2012.0,17
caterpillar inc.,2013.0,3
caterpillar motoren gmbh & co. kg,2001.0,1
caterpillar motoren gmbh & co. kg,2007.0,1
caterpillar motoren gmbh & co. kg,2008.0,2
caterpillar motoren gmbh & co. kg,2010.0,1
caterpillar motoren gmbh & co. kg,2011.0,1
caterpillar paving products inc.,2010.0,1
caterpillar s.a.r.l.,2006.0,1
caterpillar s.a.r.l.,2007.0,1
caterpillar tractor co.,1969.0,6
caterpillar tractor co.,1970.0,6
caterpillar tractor co.,1971.0,8
caterpillar tractor co.,1972.0,10
caterpillar tractor co.,1973.0,4
caterpillar tractor co.,1974.0,4
caterpillar tractor co.,1975.0,15
caterpillar tractor co.,1976.0,14
caterpillar tractor co.,1977.0,27
caterpillar tractor co.,1978.0,13
caterpillar tractor co.,1979.0,15
caterpillar tractor co.,1980.0,8
caterpillar tractor co.,1981.0,12
caterpillar tractor co.,1982.0,2
caterpillar tractor co.,1983.0,4
caterpillar tractor co.,1984.0,10
caterpillar tractor co.,1985.0,2
caterpillar tractor company,1972.0,1
caterpillar tractor company,1973.0,1
caterpillar tractor company,1974.0,3
"caterpillar, inc",2001.0,2
"caterpillar, inc.",1991.0,1
"caterpillar, inc.",1992.0,1
"caterpillar, inc.",1994.0,1
"caterpillar, inc.",1995.0,1
"caterpillar, inc.",1996.0,1
"caterpillar, inc.",1997.0,1
"caterpillar, inc.",1999.0,4
"caterpillar, inc.",2002.0,2
"caterpillar, inc.",2003.0,1
"caterpillar, inc.",2005.0,1
"caterpillar, inc.",2012.0,1
caterpiller inc,2001.0,1
caterpiller inc.,1991.0,1
caterpiller inc.,1993.0,1
caterpiller inc.,2006.0,1
cav limited,1975.0,2
cav limited,1976.0,2
cav limited,1977.0,3
cav rotodiesel,1977.0,1
cav rotodiesel,1978.0,1
cav rotodiesel,1980.0,1
caylin research and development corp.,1995.0,1
caylin research and development corp.,1996.0,1
"cd-adapco japan co., ltd.",2008.0,1
"cedco, incorporated",1980.0,1
cegedur societe de transformation de l'aluminim pechiney,1983.0,1
cegedur societe de transformation de l'aluminium pechiney,1983.0,1
"cellex power products, inc.",2003.0,2
centa-antriebe kirschey gmbh,1995.0,1
central japan railway company,2007.0,1
centralina laboratoria po sistemi za upravlenie,1986.0,1
centre national de la recherche scientifique (cnrs),2008.0,1
"centrifugal piston expander, inc.",1984.0,1
"centrifugal piston expander, inc.",1987.0,1
centro ricerche fiat s.p.a.,1979.0,6
centro ricerche fiat s.p.a.,1980.0,1
centro ricerche fiat s.p.a.,1981.0,1
centro ricerche fiat societa' consortile per azioni,1993.0,1
centro ricerche fiat societa' consortile per azioni,1996.0,2
centro richerche fiat societa' sortile per azioni,1994.0,1
centro richerche tecnologiche s.r.l.,1997.0,1
"centrum equities acquisition, llc",2008.0,1
"ceradyne, inc.",2011.0,1
cerebral palsy research foundation of kansas,1994.0,1
ceres ipr limited,1999.0,1
certified parts corporation,2008.0,2
champion aerospace inc.,1999.0,1
champion aerospace inc.,2001.0,1
"champion aerospace, inc.",2005.0,1
"champion laboratories, inc.",1991.0,1
champion spark plug company,1973.0,1
champion spark plug company,1974.0,3
champion spark plug company,1980.0,3
champion spark plug company,1984.0,1
champion spark plug company,1985.0,2
champion spark plug europe s.a.,1989.0,1
chandler evans inc.,1970.0,1
chandler evans inc.,1982.0,1
chang; kyong tae,1994.0,1
chang; tun-long,2002.0,1
"changchai co., ltd",2009.0,1
"channel products, inc.",1996.0,1
"chapeau, inc.",2003.0,3
"chapeau, inc.",2004.0,1
"charge-o-matic energy recovery devices, llc",2002.0,1
"charron sports services, inc.",1993.0,1
"charter manufacturing co., inc.",2007.0,1
"charter manufacturing company, inc.",1971.0,1
"charter manufacturing company, inc.",1992.0,1
"charter manufacturing company, inc.",1994.0,1
chemical waste management ltd.,1980.0,1
chemische betriebe pluto gmbh,1994.0,2
chemische betriebe pluto gmbh,1997.0,1
"chemotronics international, inc.",1973.0,1
chen; pao-lai,2007.0,1
chenesseau,1983.0,1
chengdu aircraft corporation,1987.0,1
chepettchouk; victor,2007.0,1
"chery automobile co., ltd",2008.0,1
"chery automobile co., ltd",2009.0,1
"chery automobile co., ltd.",2008.0,1
"chery automobile co., ltd.",2009.0,2
chevron japan ltd.,2011.0,1
chevron oronite company llc,2003.0,1
chevron oronite company llc,2010.0,2
chevron phillips chemical company lp,2008.0,1
chevron research company,1972.0,4
chevron research company,1973.0,1
chevron research company,1974.0,2
