assignee_name,fyear,inv_name
bowles fluidics corporation,1971.0,1
bowles fluidics corporation,1983.0,1
bowles fluidics corporation,1989.0,4
bowling green state university,2000.0,9
bowling green state university,2002.0,9
bowling green state university,2006.0,5
bowpark developments limited,1973.0,2
boxx corp.,2011.0,1
boyd; darrell b.,1977.0,1
boyd; kathy sue,1977.0,1
"boyer & abbott enterprises, inc.",1970.0,2
boyertown auto body works,1970.0,1
boyesen; eyvind,1993.0,2
bp corporation north america inc,2009.0,1
bp corporation north america inc.,2002.0,12
bp corporation north america inc.,2010.0,3
bra gmbh,2004.0,2
"brainworks co., ltd.",1998.0,1
bralorne resources limited,1977.0,1
bralorne resources limited,1980.0,1
"brammo, inc.",2009.0,4
brant; benjamin,1985.0,2
braun; anton,1970.0,6
braun; anton,1973.0,3
"brb/sherline, inc.",2012.0,3
brecom subsidiary corporation no. 1,1993.0,1
"breed automotive technology, inc.",1997.0,2
brehon energy plc,2006.0,4
bremas s.p.a.,1990.0,1
brembo s.p.a.,1992.0,3
"brett enterprises, inc.",1981.0,2
bretton patents limited,1982.0,2
bri corporation,1971.0,1
brica engineering limited,1970.0,4
brico engineering company limited,1990.0,2
brico engineering limited,1969.0,14
brico engineering limited,1970.0,2
brico engineering limited,1971.0,1
brico engineering limited,1972.0,12
brico engineering limited,1975.0,2
brico engineering limited,1981.0,2
brico engineering limited,1990.0,2
bridgestone corporation,1988.0,4
bridgestone corporation,1998.0,1
brient; charles e,2010.0,1
brigg & stratton corporation,1988.0,3
briggs & stratton,1990.0,4
briggs & stratton,1991.0,2
briggs & stratton corp.,1985.0,3
briggs & stratton corp.,1987.0,2
briggs & stratton corp.,1990.0,7
briggs & stratton corp.,1991.0,18
briggs & stratton corp.,1992.0,1
briggs & stratton corporation,1969.0,8
briggs & stratton corporation,1970.0,1
briggs & stratton corporation,1972.0,7
briggs & stratton corporation,1973.0,2
briggs & stratton corporation,1974.0,5
briggs & stratton corporation,1975.0,14
briggs & stratton corporation,1976.0,1
briggs & stratton corporation,1978.0,6
briggs & stratton corporation,1980.0,7
briggs & stratton corporation,1981.0,11
briggs & stratton corporation,1985.0,1
briggs & stratton corporation,1986.0,2
briggs & stratton corporation,1988.0,13
briggs & stratton corporation,1989.0,20
briggs & stratton corporation,1990.0,22
briggs & stratton corporation,1991.0,17
briggs & stratton corporation,1992.0,23
briggs & stratton corporation,1993.0,12
briggs & stratton corporation,1994.0,9
briggs & stratton corporation,1995.0,16
briggs & stratton corporation,1996.0,21
briggs & stratton corporation,1997.0,18
briggs & stratton corporation,1998.0,18
briggs & stratton corporation,1999.0,6
briggs & stratton corporation,2000.0,75
briggs & stratton corporation,2001.0,70
briggs & stratton corporation,2002.0,39
briggs & stratton corporation,2003.0,27
briggs & stratton corporation,2004.0,30
briggs & stratton corporation,2005.0,28
briggs & stratton corporation,2006.0,15
briggs & stratton corporation,2007.0,28
briggs & stratton corporation,2008.0,18
briggs & stratton corporation,2009.0,46
briggs & stratton corporation,2010.0,22
briggs & stratton corporation,2011.0,16
briggs & stratton corporation,2012.0,20
briggs & stratton corporation,2013.0,23
"briggs & stratton power products group, llc",2002.0,2
"briggs & stratton power products group, llc",2003.0,4
"briggs & stratton power products group, llc",2005.0,4
briggs and statton corporation,2008.0,2
briggs and stratton corporation,1998.0,10
briggs and stratton corporation,1999.0,2
briggs and stratton corporation,2004.0,20
briggs and stratton corporation,2005.0,10
briggs and stratton corporation,2006.0,33
briggs and stratton corporation,2008.0,9
briggs and stratton corporation,2009.0,23
briggs and stratton corporation,2010.0,16
briggs and stratton corporation,2013.0,16
brille; maurice,1983.0,3
brister; charles,2008.0,4
"bristol associates, inc.",1969.0,3
bristow; joseph j.,1972.0,1
british aerospace public limited company,1983.0,6
british aerospace public limited company,1984.0,2
british gas plc,1994.0,3
british gas plc,1996.0,1
"british internal combustion engine research institute, ltd.",1988.0,12
british leyland (austin-morris) limited,1972.0,8
british leyland (austin-morris) limited,1973.0,8
british leyland (austin-morris) limited,1974.0,1
british leyland motor corporation limited,1971.0,2
british leyland truck & bus division ltd.,1971.0,2
british leyland uk limited,1974.0,4
british leyland uk limited,1976.0,5
british technology group limited,1991.0,1
british uralite limited,1975.0,2
british-american tobacco company limited,1991.0,3
broadsuper limited,1998.0,3
brooks automation,2000.0,3
broom and wade limited,1970.0,2
"brose fahrzeugteile gmbh & co. kommanditgesellschaft, wurzburg",2006.0,2
brother kogyo kabushiki kaisha,2004.0,8
brother kogyo kabushiki kaisha,2005.0,2
"brown, boveri & cie a. g.",1975.0,1
"brown, boveri & cie a.g.",1973.0,1
"brown, boveri & cie ag",1987.0,3
"brown, boveri & cie. a. g.",1973.0,2
"brown, boveri & cie. a.g.",1974.0,9
"brown, boveri & cie. a.g.",1975.0,4
"brown, boveri and cie a.g.",1974.0,2
"brown, jr.; robert a.",1988.0,2
brown; glenn l.,1975.0,1
brown; maurice lechmere,1983.0,1
brown; richard w.,1976.0,1
browne; bruce d.,2006.0,2
brp us inc.,2000.0,3
brp us inc.,2003.0,14
brp us inc.,2004.0,26
brp us inc.,2005.0,2
brp us inc.,2006.0,21
brp us inc.,2007.0,6
brp us inc.,2009.0,6
brp us inc.,2010.0,1
brp us inc.,2011.0,51
brp-powertrain gmbh & co kg,2005.0,3
brp-powertrain gmbh & co kg,2006.0,8
brp-powertrain gmbh & co kg,2007.0,22
brp-powertrain gmbh & co kg,2008.0,4
brp-powertrain gmbh & co. kg,2008.0,53
brp-powertrain gmbh & co. kg,2009.0,1
brp-powertrain gmbh & co. kg,2010.0,64
brp-powertrain gmbh & co. kg,2012.0,8
brp-powertrain gmbh & co. kg,2013.0,17
brp-powertrain gmbh & co. kg.,2009.0,3
brp-rotax gmbh & co. kg,2001.0,3
brp-rotax gmbh & co. kg,2002.0,9
brp-rotax gmbh & co. kg,2003.0,20
brp-rotax gmbh & co. kg,2004.0,12
brp-rotax gmbh & co. kg,2005.0,3
brp-rotax gmbh & co. kg,2006.0,8
brp-rotax gmbh & co. kg,2007.0,22
brqt corporation,1993.0,12
brqt corporation,1995.0,2
brunel university,2005.0,6
brunel university,2009.0,4
brunot; william turner,1971.0,1
brunswick corp.,1984.0,8
brunswick corp.,1985.0,8
brunswick corp.,1987.0,2
brunswick corp.,1988.0,2
brunswick corp.,1997.0,16
brunswick corporation,1968.0,6
brunswick corporation,1969.0,1
brunswick corporation,1971.0,6
brunswick corporation,1972.0,34
brunswick corporation,1973.0,12
brunswick corporation,1974.0,13
brunswick corporation,1975.0,18
brunswick corporation,1976.0,4
brunswick corporation,1977.0,20
brunswick corporation,1978.0,16
brunswick corporation,1979.0,28
brunswick corporation,1980.0,36
brunswick corporation,1981.0,20
brunswick corporation,1982.0,12
brunswick corporation,1983.0,29
brunswick corporation,1984.0,15
brunswick corporation,1985.0,7
brunswick corporation,1986.0,38
brunswick corporation,1987.0,74
brunswick corporation,1988.0,120
brunswick corporation,1989.0,48
brunswick corporation,1990.0,4
brunswick corporation,1991.0,48
brunswick corporation,1992.0,3
brunswick corporation,1993.0,60
brunswick corporation,1994.0,15
brunswick corporation,1995.0,37
brunswick corporation,1996.0,18
brunswick corporation,1997.0,79
brunswick corporation,1998.0,39
brunswick corporation,1999.0,39
brunswick corporation,2000.0,39
brunswick corporation,2001.0,70
brunswick corporation,2002.0,52
brunswick corporation,2003.0,38
brunswick corporation,2004.0,46
brunswick corporation,2005.0,59
brunswick corporation,2006.0,43
brunswick corporation,2007.0,24
brunswick corporation,2008.0,18
brunswick corporation,2009.0,40
brunswick corporation,2010.0,5
brunswick corporation,2011.0,11
brunswick corporation,2012.0,18
brunswick corporation,2013.0,25
"bryce d. jewett machine manufacturing company, inc.",1979.0,6
brye; c. m.,1969.0,4
brymen technology corporation,1997.0,3
bsst llc,2004.0,2
bsst llc,2008.0,2
btr plc a british company,1986.0,3
"btu international, inc.",2006.0,6
"buck diesel engines, inc.",2007.0,2
"buck supply co., inc.",2005.0,7
bucyrus mining equipment inc.,2011.0,1
budd canada inc.,1978.0,1
budd canada inc.,1982.0,6
budde; william a.,1989.0,6
buddy l corporation,1985.0,3
"buehner, trustee; joseph f.",1976.0,3
buell motorcycle company,2004.0,3
buell motorcycle company,2007.0,6
"buescher developments, llc",2012.0,2
buescher; alfred j.,1998.0,3
buescher; alfred j.,2000.0,6
buescher; alfred j.,2003.0,2
buescher; alfred j.,2005.0,4
bulger; george f.,2003.0,1
bulldog security alarm systems,1995.0,2
bundy corporation,1992.0,4
bundy corporation,1994.0,1
bureau of faculty research of western washington university,1981.0,2
"burgess .cndot. norton mfg. co., inc.",2010.0,2
burgess; f. travers,1976.0,6
burk; fred,2001.0,2
"burke mobility products, inc.",1999.0,4
"burke, inc.",1983.0,1
burnett; robert w.,1994.0,1
burnett; robert w.,1996.0,1
burnham corporation,1969.0,1
burnham; jerry,2003.0,3
burns; julie a.,1992.0,1
burnswick corporation,1989.0,2
burton-prateley; nancy,1999.0,4
burton; duane,1976.0,2
burton; hughes d.,1974.0,1
butamax advanced biofuels llc,2009.0,1
buten; alan morris,1977.0,1
byd co. ltd.,2007.0,19
byd co. ltd.,2008.0,53
byd co. ltd.,2009.0,4
byd company limited,2011.0,16
byd company limited,2012.0,8
bysveen; marie,2005.0,4
"bz products, inc.",2004.0,6
"c & a control systems, inc.",1991.0,1
"c & m technologies, inc.",1995.0,1
c i d e b,1999.0,2
c&d enterprises,1979.0,1
"c&l performance, inc.",2004.0,2
c. a. v. limited,1969.0,1
c. a. v. limited,1971.0,1
c. a. v. limited,1972.0,2
c. a. v. limited,1973.0,23
c. a. v. limited,1974.0,3
c. dugard limited,1970.0,2
c. r. f. societa consortile per azioni,2000.0,2
c.a.v. limited,1968.0,3
c.a.v. limited,1969.0,6
c.a.v. limited,1971.0,2
c.a.v. limited,1972.0,12
c.a.v. limited,1973.0,34
c.a.v. limited,1974.0,27
c.a.v. limited,1975.0,41
c.a.v. limited,1976.0,7
c.a.v. limited,1977.0,2
c.f.r. societa consortile per azioni,2001.0,6
"c.h. & i. technologies, inc.",1995.0,2
c.r.f societa consortio per azioni,2007.0,12
c.r.f. s.c.p.a.,1996.0,2
c.r.f. s.c.p.a.,1997.0,5
c.r.f. societa consortile per anzioni,2004.0,1
c.r.f. societa consortile per azion,1996.0,3
c.r.f. societa consortile per azioni,1995.0,2
c.r.f. societa consortile per azioni,1997.0,15
c.r.f. societa consortile per azioni,1998.0,36
c.r.f. societa consortile per azioni,1999.0,31
c.r.f. societa consortile per azioni,2000.0,34
c.r.f. societa consortile per azioni,2001.0,45
c.r.f. societa consortile per azioni,2002.0,130
c.r.f. societa consortile per azioni,2003.0,46
c.r.f. societa consortile per azioni,2004.0,77
c.r.f. societa consortile per azioni,2005.0,215
c.r.f. societa consortile per azioni,2006.0,36
c.r.f. societa consortile per azioni,2007.0,81
c.r.f. societa consortile per azioni,2008.0,72
c.r.f. societa consortile per azioni,2009.0,120
c.r.f. societa consortile per azioni,2010.0,26
c.r.f. societa consortile per azioni,2011.0,52
c.r.f. societa consortile per azioni,2012.0,18
c.r.f. societa consortile per azioni,2013.0,4
c.r.f. societa consortile per azoni,2003.0,6
c.r.f. societa consortile perazioni,2003.0,8
c.r.f. societa' consortile per azioni,1995.0,6
c.r.f. societa' consortile per azioni,1997.0,15
c.r.f. societa' consortile per azioni,1998.0,12
c.r.f. societa' consortile per azioni,2005.0,8
c.r.f. societa' consortile per azioni,2006.0,4
c.r.f. soitea consortile per azioni,1999.0,10
"cable manufacturing and assembly company, inc.",1988.0,1
"cable manufacturing and assembly company, inc.",1989.0,1
cabot corporation,1996.0,2
cabot corporation,2000.0,2
cadbury schweppes transport services ltd.,1981.0,4
"cadence design systems, inc.",2010.0,1
cagle corporation,1980.0,1
"cahs, inc.",1974.0,3
caldwell; michael v.,2010.0,1
california controls company,1978.0,9
california institute of technology,1973.0,7
california institute of technology,1975.0,6
california institute of technology,1976.0,6
calix ab,2006.0,2
callies performance products,1991.0,1
calsonic corporation,1993.0,3
calsonic corporation,1995.0,3
calsonic corporation,1996.0,3
calsonic corporation,1998.0,1
"calsonic international, inc.",1990.0,3
calsonic kansei corporation,1998.0,4
calsonic kansei corporation,2000.0,1
calsonic kansei corporation,2001.0,6
calsonic kansei corporation,2002.0,23
calsonic kansei corporation,2003.0,2
calsonic kansei corporation,2004.0,2
calsonic kansei corporation,2005.0,7
calsonic kansei corporation,2006.0,9
calsonic kansei corporation,2007.0,13
calsonic kansei corporation,2008.0,12
calsonic kansei corporation,2010.0,3
calspan corporation,1979.0,1
cam technologie s.p.a.,2002.0,8
cambridge consultants limited,2003.0,1
camcon ltd.,2005.0,2
cameron international corporation,2003.0,2
cameron international corporation,2006.0,10
cameron international corporation,2007.0,6
cameron international corporation,2009.0,10
cameron international corporation,2010.0,8
cameron international corporation,2011.0,12
cameron international corporation,2012.0,6
cameron international corporation,2013.0,2
campbell hausfeld,1999.0,6
camshaft machine company,1990.0,2
canada inc.,2000.0,4
canada inc.,2001.0,2
canada inc.,2012.0,1
canadian aging & rehabilitation product development corporation,1991.0,1
canadian fram limited,1978.0,3
canadian fram limited,1979.0,4
canadian fram limited,1982.0,1
canadian fram limited,1983.0,7
canadian fram limited,1984.0,5
canadian fram limited,1985.0,5
canadian fram ltd.,1978.0,1
canadian general electric company limited,1975.0,1
canadian general electric company limited,1977.0,2
canadian general electric company limited,1978.0,1
canadian hydrogen energy company,2005.0,2
canadian jesuit missions,1973.0,2
canadian marconi company,1972.0,1
canadian national railway company,1968.0,1
cannondale corporation,1999.0,3
canon kabushiki kaisha,2006.0,2
caoutchouc manufacture et plastiques,1991.0,3
caoutchouc manufacture et plastiques s.a.,1989.0,2
"capro, inc.",1998.0,6
capsonic group inc.,1992.0,3
capstone turbine corporation,1998.0,6
capstone turbine corporation,1999.0,4
capstone turbine corporation,2001.0,1
car-bo-tech inc.,1977.0,1
carbco technologies inc.,1991.0,3
carbumatic b.v.,1987.0,1
cargine engineering ab,2000.0,1
cargine engineering ab,2001.0,3
cargine engineering ab,2002.0,4
cargine engineering ab,2003.0,6
cargine engineering ab,2005.0,5
cargine engineering ab,2007.0,2
carl freudenberg kg,2001.0,6
carl freudenberg kg,2004.0,3
carl freudenberg kg,2009.0,4
carl freudenberg kg,2011.0,2
carl hurth maschinen- und zahnradfabrik gmbh & co.,1982.0,3
carl hurth maschinen- und zahnradfabrik gmbh & co.,1990.0,2
"carl hurth, maschinen- und zahnradfabrik",1974.0,1
carlson; grant b.,2006.0,3
carouthers; middleton m.,1980.0,6
carraro s. p. a.,1996.0,1
carraro s.p.a.,1990.0,2
carraro s.p.a.,1993.0,1
carraro s.p.a.,1994.0,2
carraro s.p.a.,1996.0,4
carrier corporation,1983.0,1
carrier corporation,1989.0,1
carrier corporation,1993.0,3
carrier corporation,1995.0,6
carrier corporation,1996.0,3
carrier corporation,1998.0,3
carrier corporation,2002.0,4
carter automotive company,1989.0,2
"carter automotive company, inc.",1989.0,8
"carter automotive company, inc.",1992.0,4
"carter automotive company, inc.",1993.0,2
"carter automotive company, inc.",1994.0,2
"carter, sr.; gary",2007.0,1
carter; charles m.,1971.0,1
carter; phillis j.,1984.0,1
casco products corporation,1985.0,2
casco products corporation,1986.0,5
casco products inc.,1985.0,6
case corporation,1995.0,1
case corporation,1997.0,6
case corporation,1998.0,14
case corporation,1999.0,7
case corporation,2001.0,5
"casebolt, jr.; james e.",1984.0,1
casebolt; barion,1984.0,1
casey; william j.,1975.0,4
"cashew consulting, inc.",1992.0,1
"casio computer co., ltd.",2003.0,1
castells; raul,1988.0,1
casterline; joseph e.,2003.0,2
"castle creations, inc.",2007.0,2
castrol limited,2007.0,8
cataler corporation,2002.0,7
"catalytic solutions, inc.",1990.0,2
"catalytica energy systems, inc.",2002.0,3
"catalytica energy systems, inc.",2003.0,4
catepillar inc.,2010.0,4
caterpillar,2001.0,3
caterpillar,2003.0,6
caterpillar,2012.0,4
caterpillar global mining llc,2010.0,18
caterpillar inc,1997.0,1
caterpillar inc,1999.0,2
caterpillar inc,2000.0,96
caterpillar inc,2001.0,309
caterpillar inc,2002.0,440
caterpillar inc,2003.0,222
caterpillar inc,2004.0,109
caterpillar inc,2005.0,108
caterpillar inc,2006.0,25
caterpillar inc,2007.0,66
caterpillar inc,2008.0,55
caterpillar inc.,1983.0,9
caterpillar inc.,1984.0,8
caterpillar inc.,1985.0,18
caterpillar inc.,1986.0,21
caterpillar inc.,1987.0,14
caterpillar inc.,1988.0,31
caterpillar inc.,1989.0,49
caterpillar inc.,1990.0,59
caterpillar inc.,1991.0,78
caterpillar inc.,1992.0,87
caterpillar inc.,1993.0,111
caterpillar inc.,1994.0,182
caterpillar inc.,1995.0,216
caterpillar inc.,1996.0,204
caterpillar inc.,1997.0,295
caterpillar inc.,1998.0,322
caterpillar inc.,1999.0,281
caterpillar inc.,2000.0,307
caterpillar inc.,2001.0,168
caterpillar inc.,2002.0,76
caterpillar inc.,2003.0,163
caterpillar inc.,2004.0,88
caterpillar inc.,2005.0,189
caterpillar inc.,2006.0,369
caterpillar inc.,2007.0,303
caterpillar inc.,2008.0,322
caterpillar inc.,2009.0,171
caterpillar inc.,2010.0,199
caterpillar inc.,2011.0,218
caterpillar inc.,2012.0,78
caterpillar inc.,2013.0,28
caterpillar motoren gmbh & co. kg,2001.0,5
caterpillar motoren gmbh & co. kg,2007.0,9
caterpillar motoren gmbh & co. kg,2008.0,30
caterpillar motoren gmbh & co. kg,2010.0,4
caterpillar motoren gmbh & co. kg,2011.0,12
caterpillar paving products inc.,2010.0,1
caterpillar s.a.r.l.,2006.0,12
caterpillar s.a.r.l.,2007.0,2
caterpillar tractor co.,1969.0,19
caterpillar tractor co.,1970.0,12
caterpillar tractor co.,1971.0,34
caterpillar tractor co.,1972.0,53
caterpillar tractor co.,1973.0,14
caterpillar tractor co.,1974.0,14
caterpillar tractor co.,1975.0,35
caterpillar tractor co.,1976.0,33
caterpillar tractor co.,1977.0,117
caterpillar tractor co.,1978.0,39
caterpillar tractor co.,1979.0,46
caterpillar tractor co.,1980.0,26
caterpillar tractor co.,1981.0,40
caterpillar tractor co.,1982.0,3
